0.1 1.45442
0.3 1.26082
1.2 1.05214
3.1 0.820744
3.3 0.304982
6.2 0.102185
6.4 -0.0815747
7.2 -0.353799
8.6 -0.325905
8.9 -0.180077
9.4 -0.111111
9.7 0

