0 0.822417
0.2 -0.347389
1.1 -0.735138
3 -0.805813
3.2 -0.754942
6.1 -0.826339
6.3 -0.761471
7.1 -0.368195
8.5 -0.167391
8.8 0.0775862
9.3 0
