0.1 7.2
0.3 7.2
1.2 7.2
3.1 7.08109
3.3 6.73897
6.2 6.60445
6.4 6.53667
7.2 6.53667
8.6 6.53667
8.9 6.53667
9.4 6.53667
9.7 6.53667

